0.4771 1.0000
0.4053 1.0000
0.2161 1.0000
0.9554 1.0000
0.7037 1.0000
0.4763 1.0000
0.3991 1.0000
0.6589 1.0000
0.5591 1.0000
0.2372 1.0000
0.2236 1.0000
0.0158 1.0000
0.2417 1.0000
0.4271 1.0000
0.2290 1.0000
0.3550 1.0000
0.7210 1.0000
0.2716 1.0000
0.6618 1.0000
0.0447 1.0000
