0.1887 1.0000
0.1168 1.0000
0.1798 1.0000
0.5270 1.0000
0.1621 1.0000
0.0261 1.0000
0.0452 1.0000
0.5140 1.0000
0.0241 1.0000
0.2044 1.0000
0.4261 1.0000
0.3605 1.0000
0.3018 1.0000
0.2387 1.0000
0.3629 1.0000
0.8918 1.0000
0.9950 1.0000
0.6748 1.0000
0.8573 1.0000
0.6388 1.0000
