0.5871 1.0000
0.5089 1.0000
0.2469 1.0000
0.7644 1.0000
0.8718 1.0000
0.6114 1.0000
0.5252 1.0000
0.7050 1.0000
0.7313 1.0000
0.3657 1.0000
0.2061 1.0000
0.1166 1.0000
0.3848 1.0000
0.6128 1.0000
0.3814 1.0000
0.2254 1.0000
0.6331 1.0000
0.1969 1.0000
0.6096 1.0000
0.1284 1.0000
