0.6791 1.0000
0.6056 1.0000
0.2630 1.0000
0.6197 1.0000
0.9689 1.0000
0.7232 1.0000
0.6334 1.0000
0.7440 1.0000
0.8687 1.0000
0.4835 1.0000
0.1841 1.0000
0.2077 1.0000
0.5156 1.0000
0.7527 1.0000
0.5142 1.0000
0.1423 1.0000
0.5910 1.0000
0.1499 1.0000
0.5928 1.0000
0.2585 1.0000
