0.4588 1.0000
0.3875 1.0000
0.2085 1.0000
0.9910 1.0000
0.6706 1.0000
0.4505 1.0000
0.3743 1.0000
0.6480 1.0000
0.5252 1.0000
0.2116 1.0000
0.2313 1.0000
0.0122 1.0000
0.2112 1.0000
0.3920 1.0000
0.1939 1.0000
0.3833 1.0000
0.7406 1.0000
0.2920 1.0000
0.6742 1.0000
0.0767 1.0000
