0.250383  1.000 
0.047144  1.000 
0.091521  1.000 
0.026009  1.000 
0.419863  1.000 
0.852228  1.000 
0.963515  1.000 
0.007903  1.000 
0.791201  1.000 
0.324891  1.000 
0.319507  1.000 
0.739068  1.000 
0.331505  1.000 
0.885619  1.000 
0.404796  1.000 
0.095829  1.000 
0.202918  1.000 
0.074990  1.000 
0.157426  1.000 
0.951071  1.000 
