0.230642  1.000 
0.048407  1.000 
0.073628  1.000 
0.035567  1.000 
0.408641  1.000 
0.782931  1.000 
0.943135  1.000 
0.033119  1.000 
0.744483  1.000 
0.259016  1.000 
0.467225  1.000 
0.711905  1.000 
0.250666  1.000 
0.935112  1.000 
0.306093  1.000 
0.226145  1.000 
0.121112  1.000 
0.193313  1.000 
0.071622  1.000 
0.948718  1.000 
