0.299257  1.000 
0.035837  1.000 
0.107466  1.000 
0.011318  1.000 
0.466884  1.000 
0.995000  1.000 
0.787128  1.000 
0.042857  1.000 
0.893617  1.000 
0.481738  1.000 
0.052824  1.000 
0.803851  1.000 
0.506396  1.000 
0.784223  1.000 
0.631389  1.000 
0.118331  1.000 
0.363061  1.000 
0.119599  1.000 
0.336125  1.000 
0.949012  1.000 
