0.240537  1.000 
0.047775  1.000 
0.082823  1.000 
0.031055  1.000 
0.415434  1.000 
0.817580  1.000 
0.985514  1.000 
0.020244  1.000 
0.767842  1.000 
0.291443  1.000 
0.390999  1.000 
0.725487  1.000 
0.291898  1.000 
0.910366  1.000 
0.356328  1.000 
0.158454  1.000 
0.164608  1.000 
0.131312  1.000 
0.117030  1.000 
0.949695  1.000 
