1 1 98.999214 
1 2 98.998383 
1 3 98.997522 
1 4 98.996650 
1 5 98.995779 
1 6 98.994931 
1 7 98.994082 
1 8 98.993172 
1 9 98.992202 
1 10 98.991193 
1 11 98.990154 
1 12 98.989108 
1 13 98.988047 
1 14 98.986907 
1 15 98.985670 
1 16 98.984360 
1 17 98.982985 
1 18 98.981563 
1 19 98.980099 
1 20 98.978539 
1 21 98.976843 
1 22 98.975029 
1 23 98.973107 
1 24 98.971091 
1 25 98.968991 
1 26 98.966772 
1 27 98.964368 
1 28 98.961790 
1 29 98.959042 
1 30 98.956134 
1 31 98.953075 
1 32 98.949844 
1 33 98.946363 
1 34 98.942619 
1 35 98.938617 
1 36 98.934360 
1 37 98.929847 
1 38 98.925069 
1 39 98.919942 
1 40 98.914429 
1 41 98.908525 
1 42 98.902227 
1 43 98.895519 
1 44 98.888397 
1 45 98.880779 
1 46 98.872594 
1 47 98.863817 
1 48 98.854433 
1 49 98.844408 
1 50 98.833725 
1 51 98.822301 
1 52 98.810030 
1 53 98.796849 
1 54 98.782721 
1 55 98.767578 
1 56 98.751371 
1 57 98.734003 
1 58 98.715320 
1 59 98.695201 
1 60 98.673560 
1 61 98.650278 
1 62 98.625239 
1 63 98.598293 
1 64 98.569217 
1 65 98.537783 
1 66 98.503802 
1 67 98.467046 
1 68 98.427267 
1 69 98.384175 
1 70 98.337399 
1 71 98.286492 
1 72 98.231028 
1 73 98.170516 
1 74 98.104392 
1 75 98.032003 
1 76 97.952560 
1 77 97.865089 
1 78 97.768524 
1 79 97.661623 
1 80 97.542903 
1 81 97.410582 
1 82 97.262487 
1 83 97.095892 
1 84 96.907493 
1 85 96.693201 
1 86 96.447832 
1 87 96.164711 
1 88 95.835115 
1 89 95.447341 
1 90 94.985465 
1 91 94.427279 
1 92 93.740728 
1 93 92.877794 
1 94 91.763233 
1 95 90.272311 
1 96 88.183419 
1 97 85.067210 
1 98 79.998587 
1 99 70.723559 
1 100 50.979126 

2 1 97.998390 
2 2 97.996705 
2 3 97.995044 
2 4 97.993373 
2 5 97.991630 
2 6 97.989891 
2 7 97.988165 
2 8 97.986307 
2 9 97.984406 
2 10 97.982469 
2 11 97.980419 
2 12 97.978285 
2 13 97.976137 
2 14 97.973812 
2 15 97.971355 
2 16 97.968814 
2 17 97.966117 
2 18 97.963242 
2 19 97.960287 
2 20 97.957126 
2 21 97.953727 
2 22 97.950169 
2 23 97.946399 
2 24 97.942354 
2 25 97.938124 
2 26 97.933652 
2 27 97.928828 
2 28 97.923723 
2 29 97.918319 
2 30 97.912518 
2 31 97.906370 
2 32 97.899886 
2 33 97.892899 
2 34 97.885445 
2 35 97.877543 
2 36 97.869074 
2 37 97.860033 
2 38 97.850459 
2 39 97.840187 
2 40 97.829177 
2 41 97.817472 
2 42 97.804952 
2 43 97.791547 
2 44 97.777290 
2 45 97.762053 
2 46 97.745690 
2 47 97.728241 
2 48 97.709582 
2 49 97.689581 
2 50 97.668215 
2 51 97.645397 
2 52 97.620872 
2 53 97.594621 
2 54 97.566509 
2 55 97.536330 
2 56 97.503955 
2 57 97.469289 
2 58 97.431978 
2 59 97.391874 
2 60 97.348792 
2 61 97.302419 
2 62 97.252459 
2 63 97.198710 
2 64 97.140702 
2 65 97.078042 
2 66 97.010383 
2 67 96.937210 
2 68 96.857933 
2 69 96.772057 
2 70 96.678853 
2 71 96.577456 
2 72 96.467080 
2 73 96.346719 
2 74 96.215144 
2 75 96.071106 
2 76 95.913095 
2 77 95.739181 
2 78 95.547333 
2 79 95.335116 
2 80 95.099505 
2 81 94.837006 
2 82 94.543443 
2 83 94.213500 
2 84 93.840807 
2 85 93.417504 
2 86 92.933504 
2 87 92.375983 
2 88 91.728404 
2 89 90.968703 
2 90 90.067153 
2 91 88.982915 
2 92 87.657918 
2 93 86.007309 
2 94 83.902850 
2 95 81.142529 
2 96 77.394059 
2 97 72.086798 
2 98 64.203634 
2 99 51.916622 
2 100 32.192994 

3 1 96.997552 
3 2 96.995080 
3 3 96.992603 
3 4 96.990073 
3 5 96.987530 
3 6 96.984897 
3 7 96.982281 
3 8 96.979519 
3 9 96.976721 
3 10 96.973777 
3 11 96.970767 
3 12 96.967573 
3 13 96.964328 
3 14 96.960834 
3 15 96.957221 
3 16 96.953381 
3 17 96.949374 
3 18 96.945112 
3 19 96.940652 
3 20 96.935890 
3 21 96.930863 
3 22 96.925533 
3 23 96.919878 
3 24 96.913895 
3 25 96.907523 
3 26 96.900808 
3 27 96.893622 
3 28 96.886025 
3 29 96.877896 
3 30 96.869296 
3 31 96.860076 
3 32 96.850361 
3 33 96.839905 
3 34 96.828830 
3 35 96.816959 
3 36 96.804357 
3 37 96.790847 
3 38 96.776515 
3 39 96.761121 
3 40 96.744738 
3 41 96.727205 
3 42 96.708513 
3 43 96.688519 
3 44 96.667183 
3 45 96.644365 
3 46 96.619975 
3 47 96.593899 
3 48 96.566002 
3 49 96.536176 
3 50 96.504230 
3 51 96.470104 
3 52 96.433497 
3 53 96.394324 
3 54 96.352300 
3 55 96.307283 
3 56 96.258941 
3 57 96.207145 
3 58 96.151431 
3 59 96.091621 
3 60 96.027282 
3 61 95.958099 
3 62 95.883588 
3 63 95.803353 
3 64 95.716792 
3 65 95.623391 
3 66 95.522494 
3 67 95.413390 
3 68 95.295298 
3 69 95.167291 
3 70 95.028422 
3 71 94.877458 
3 72 94.713185 
3 73 94.534038 
3 74 94.338413 
3 75 94.124251 
3 76 93.889458 
3 77 93.631214 
3 78 93.346613 
3 79 93.031925 
3 80 92.682989 
3 81 92.294589 
3 82 91.860735 
3 83 91.373810 
3 84 90.824843 
3 85 90.202469 
3 86 89.492640 
3 87 88.677406 
3 88 87.733819 
3 89 86.631829 
3 90 85.331617 
3 91 83.779331 
3 92 81.900630 
3 93 79.590733 
3 94 76.698383 
3 95 73.000798 
3 96 68.163528 
3 97 61.682359 
3 98 52.812438 
3 99 40.546310 
3 100 23.876315 

4 1 95.996723 
4 2 95.993490 
4 3 95.990176 
4 4 95.986840 
4 5 95.983463 
4 6 95.979959 
4 7 95.976468 
4 8 95.972856 
4 9 95.969098 
4 10 95.965247 
4 11 95.961213 
4 12 95.957009 
4 13 95.952690 
4 14 95.948064 
4 15 95.943246 
4 16 95.938193 
4 17 95.932838 
4 18 95.927236 
4 19 95.921298 
4 20 95.914949 
4 21 95.908307 
4 22 95.901223 
4 23 95.893722 
4 24 95.885799 
4 25 95.877329 
4 26 95.868384 
4 27 95.858916 
4 28 95.848786 
4 29 95.838055 
4 30 95.826609 
4 31 95.814398 
4 32 95.801481 
4 33 95.787660 
4 34 95.772912 
4 35 95.757235 
4 36 95.740458 
4 37 95.722602 
4 38 95.703558 
4 39 95.683143 
4 40 95.661395 
4 41 95.638176 
4 42 95.613344 
4 43 95.586888 
4 44 95.558552 
4 45 95.528277 
4 46 95.495967 
4 47 95.461379 
4 48 95.424398 
4 49 95.384867 
4 50 95.342496 
4 51 95.297250 
4 52 95.248774 
4 53 95.196822 
4 54 95.141179 
4 55 95.081502 
4 56 95.017478 
4 57 94.948858 
4 58 94.875072 
4 59 94.795846 
4 60 94.710693 
4 61 94.619074 
4 62 94.520500 
4 63 94.414310 
4 64 94.299758 
4 65 94.176247 
4 66 94.042820 
4 67 93.898596 
4 68 93.742559 
4 69 93.573449 
4 70 93.390042 
4 71 93.190857 
4 72 92.974095 
4 73 92.737941 
4 74 92.480134 
4 75 92.198144 
4 76 91.889178 
4 77 91.549726 
4 78 91.175883 
4 79 90.763103 
4 80 90.305846 
4 81 89.797734 
4 82 89.231017 
4 83 88.596252 
4 84 87.882224 
4 85 87.074957 
4 86 86.157142 
4 87 85.107220 
4 88 83.897627 
4 89 82.493186 
4 90 80.848171 
4 91 78.902142 
4 92 76.574584 
4 93 73.756562 
4 94 70.299218 
4 95 65.998681 
4 96 60.576982 
4 97 53.666584 
4 98 44.817546 
4 99 33.579770 
4 100 19.766053 

5 1 94.995925 
5 2 94.991886 
5 3 94.987823 
5 4 94.983683 
5 5 94.979435 
5 6 94.975106 
5 7 94.970748 
5 8 94.966298 
5 9 94.961665 
5 10 94.956842 
5 11 94.951829 
5 12 94.946654 
5 13 94.941262 
5 14 94.935559 
5 15 94.929537 
5 16 94.923238 
5 17 94.916637 
5 18 94.909696 
5 19 94.902299 
5 20 94.894429 
5 21 94.886119 
5 22 94.877360 
5 23 94.868066 
5 24 94.858186 
5 25 94.847661 
5 26 94.836549 
5 27 94.824784 
5 28 94.812271 
5 29 94.798906 
5 30 94.784668 
5 31 94.769525 
5 32 94.753474 
5 33 94.736339 
5 34 94.718043 
5 35 94.698515 
5 36 94.677730 
5 37 94.655577 
5 38 94.631925 
5 39 94.606587 
5 40 94.579548 
5 41 94.550703 
5 42 94.519945 
5 43 94.487067 
5 44 94.451901 
5 45 94.414304 
5 46 94.374189 
5 47 94.331300 
5 48 94.285428 
5 49 94.236308 
5 50 94.183771 
5 51 94.127605 
5 52 94.067518 
5 53 94.003108 
5 54 93.934075 
5 55 93.860058 
5 56 93.780739 
5 57 93.695642 
5 58 93.604247 
5 59 93.506035 
5 60 93.400525 
5 61 93.287089 
5 62 93.165054 
5 63 93.033569 
5 64 92.891824 
5 65 92.738953 
5 66 92.573976 
5 67 92.395697 
5 68 92.202840 
5 69 91.993946 
5 70 91.767520 
5 71 91.521740 
5 72 91.254519 
5 73 90.963481 
5 74 90.646012 
5 75 90.299111 
5 76 89.919355 
5 77 89.502616 
5 78 89.044203 
5 79 88.538662 
5 80 87.979631 
5 81 87.359522 
5 82 86.669283 
5 83 85.898040 
5 84 85.032856 
5 85 84.057930 
5 86 82.953872 
5 87 81.696642 
5 88 80.256289 
5 89 78.595198 
5 90 76.665664 
5 91 74.406522 
5 92 71.739056 
5 93 68.561618 
5 94 64.743340 
5 95 60.117713 
5 96 54.479076 
5 97 47.589550 
5 98 39.211331 
5 99 29.189157 
5 100 17.608211 

6 1 93.995187 
6 2 93.990359 
6 3 93.985489 
6 4 93.980544 
6 5 93.975508 
6 6 93.970380 
6 7 93.965176 
6 8 93.959851 
6 9 93.954356 
6 10 93.948651 
6 11 93.942725 
6 12 93.936546 
6 13 93.930087 
6 14 93.923296 
6 15 93.916171 
6 16 93.908685 
6 17 93.900824 
6 18 93.892525 
6 19 93.883740 
6 20 93.874400 
6 21 93.864514 
6 22 93.854035 
6 23 93.842942 
6 24 93.831162 
6 25 93.818684 
6 26 93.805456 
6 27 93.791438 
6 28 93.776513 
6 29 93.760632 
6 30 93.743702 
6 31 93.725698 
6 32 93.706529 
6 33 93.686132 
6 34 93.664372 
6 35 93.641186 
6 36 93.616448 
6 37 93.590074 
6 38 93.561882 
6 39 93.531767 
6 40 93.499591 
6 41 93.465272 
6 42 93.428620 
6 43 93.389496 
6 44 93.347674 
6 45 93.303002 
6 46 93.255245 
6 47 93.204210 
6 48 93.149613 
6 49 93.091231 
6 50 93.028770 
6 51 92.961993 
6 52 92.890519 
6 53 92.813991 
6 54 92.731970 
6 55 92.644076 
6 56 92.549814 
6 57 92.448708 
6 58 92.340159 
6 59 92.223611 
6 60 92.098382 
6 61 91.963786 
6 62 91.818976 
6 63 91.663073 
6 64 91.495058 
6 65 91.313918 
6 66 91.118445 
6 67 90.907342 
6 68 90.679092 
6 69 90.432082 
6 70 90.164446 
6 71 89.874113 
6 72 89.558666 
6 73 89.215446 
6 74 88.841387 
6 75 88.433066 
6 76 87.986501 
6 77 87.497127 
6 78 86.959609 
6 79 86.367824 
6 80 85.714575 
6 81 84.991452 
6 82 84.188453 
6 83 83.293773 
6 84 82.293309 
6 85 81.170141 
6 86 79.903734 
6 87 78.469116 
6 88 76.835672 
6 89 74.965762 
6 90 72.812831 
6 91 70.319197 
6 92 67.413403 
6 93 64.007527 
6 94 59.994902 
6 95 55.249823 
6 96 49.631998 
6 97 43.001123 
6 98 35.249082 
6 99 26.357416 
6 100 16.477679 

7 1 92.994492 
7 2 92.988932 
7 3 92.983304 
7 4 92.977593 
7 5 92.971772 
7 6 92.965841 
7 7 92.959815 
7 8 92.953665 
7 9 92.947314 
7 10 92.940733 
7 11 92.933879 
7 12 92.926720 
7 13 92.919195 
7 14 92.911324 
7 15 92.903080 
7 16 92.894443 
7 17 92.885353 
7 18 92.875789 
7 19 92.865659 
7 20 92.854902 
7 21 92.843468 
7 22 92.831367 
7 23 92.818529 
7 24 92.804934 
7 25 92.790528 
7 26 92.775294 
7 27 92.759095 
7 28 92.741865 
7 29 92.723500 
7 30 92.703949 
7 31 92.683094 
7 32 92.660910 
7 33 92.637297 
7 34 92.612170 
7 35 92.585364 
7 36 92.556801 
7 37 92.526303 
7 38 92.493735 
7 39 92.458909 
7 40 92.421757 
7 41 92.382093 
7 42 92.339778 
7 43 92.294587 
7 44 92.246360 
7 45 92.194802 
7 46 92.139694 
7 47 92.080749 
7 48 92.017741 
7 49 91.950329 
7 50 91.878256 
7 51 91.801173 
7 52 91.718730 
